STATE,COUNTY,STNAME,CTYNAME,SHELTER_DATE
38,47,North Dakota,Logan County,
38,49,North Dakota,McHenry County,
38,51,North Dakota,McIntosh County,
38,53,North Dakota,McKenzie County,
38,55,North Dakota,McLean County,
38,57,North Dakota,Mercer County,
38,59,North Dakota,Morton County,
38,61,North Dakota,Mountrail County,
38,63,North Dakota,Nelson County,
38,65,North Dakota,Oliver County,
38,67,North Dakota,Pembina County,
38,69,North Dakota,Pierce County,
38,71,North Dakota,Ramsey County,
38,73,North Dakota,Ransom County,
38,75,North Dakota,Renville County,
38,77,North Dakota,Richland County,
38,79,North Dakota,Rolette County,
38,81,North Dakota,Sargent County,
38,83,North Dakota,Sheridan County,
38,85,North Dakota,Sioux County,
38,87,North Dakota,Slope County,
38,89,North Dakota,Stark County,
38,91,North Dakota,Steele County,
38,93,North Dakota,Stutsman County,
38,95,North Dakota,Towner County,
38,97,North Dakota,Traill County,
38,99,North Dakota,Walsh County,
38,101,North Dakota,Ward County,
38,103,North Dakota,Wells County,
38,105,North Dakota,Williams County,
39,1,Ohio,Adams County,3/23/20
39,3,Ohio,Allen County,3/23/20
39,5,Ohio,Ashland County,3/23/20
39,7,Ohio,Ashtabula County,3/23/20
39,9,Ohio,Athens County,3/23/20
39,11,Ohio,Auglaize County,3/23/20
39,13,Ohio,Belmont County,3/23/20
39,15,Ohio,Brown County,3/23/20
39,17,Ohio,Butler County,3/23/20
39,19,Ohio,Carroll County,3/23/20
39,21,Ohio,Champaign County,3/23/20
39,23,Ohio,Clark County,3/23/20
39,25,Ohio,Clermont County,3/23/20
39,27,Ohio,Clinton County,3/23/20
39,29,Ohio,Columbiana County,3/23/20
39,31,Ohio,Coshocton County,3/23/20
39,33,Ohio,Crawford County,3/23/20
39,35,Ohio,Cuyahoga County,3/23/20
39,37,Ohio,Darke County,3/23/20
39,39,Ohio,Defiance County,3/23/20
39,41,Ohio,Delaware County,3/23/20
39,43,Ohio,Erie County,3/23/20
39,45,Ohio,Fairfield County,3/23/20
39,47,Ohio,Fayette County,3/23/20
39,49,Ohio,Franklin County,3/23/20
39,51,Ohio,Fulton County,3/23/20
39,53,Ohio,Gallia County,3/23/20
39,55,Ohio,Geauga County,3/23/20
39,57,Ohio,Greene County,3/23/20
39,59,Ohio,Guernsey County,3/23/20
39,61,Ohio,Hamilton County,3/23/20
39,63,Ohio,Hancock County,3/23/20
39,65,Ohio,Hardin County,3/23/20
39,67,Ohio,Harrison County,3/23/20
39,69,Ohio,Henry County,3/23/20
39,71,Ohio,Highland County,3/23/20
39,73,Ohio,Hocking County,3/23/20
39,75,Ohio,Holmes County,3/23/20
39,77,Ohio,Huron County,3/23/20
39,79,Ohio,Jackson County,3/23/20
39,81,Ohio,Jefferson County,3/23/20
39,83,Ohio,Knox County,3/23/20
39,85,Ohio,Lake County,3/23/20
39,87,Ohio,Lawrence County,3/23/20
39,89,Ohio,Licking County,3/23/20
39,91,Ohio,Logan County,3/23/20
39,93,Ohio,Lorain County,3/23/20
39,95,Ohio,Lucas County,3/23/20
39,97,Ohio,Madison County,3/23/20
39,99,Ohio,Mahoning County,3/23/20
39,101,Ohio,Marion County,3/23/20
39,103,Ohio,Medina County,3/23/20
39,105,Ohio,Meigs County,3/23/20
39,107,Ohio,Mercer County,3/23/20
39,109,Ohio,Miami County,3/23/20
39,111,Ohio,Monroe County,3/23/20
39,113,Ohio,Montgomery County,3/23/20
39,115,Ohio,Morgan County,3/23/20
39,117,Ohio,Morrow County,3/23/20
39,119,Ohio,Muskingum County,3/23/20
39,121,Ohio,Noble County,3/23/20
39,123,Ohio,Ottawa County,3/23/20
39,125,Ohio,Paulding County,3/23/20
39,127,Ohio,Perry County,3/23/20
39,129,Ohio,Pickaway County,3/23/20
39,131,Ohio,Pike County,3/23/20
39,133,Ohio,Portage County,3/23/20
39,135,Ohio,Preble County,3/23/20
39,137,Ohio,Putnam County,3/23/20
39,139,Ohio,Richland County,3/23/20
39,141,Ohio,Ross County,3/23/20
39,143,Ohio,Sandusky County,3/23/20
39,145,Ohio,Scioto County,3/23/20
39,147,Ohio,Seneca County,3/23/20
39,149,Ohio,Shelby County,3/23/20
39,151,Ohio,Stark County,3/23/20
39,153,Ohio,Summit County,3/23/20
39,155,Ohio,Trumbull County,3/23/20
39,157,Ohio,Tuscarawas County,3/23/20
39,159,Ohio,Union County,3/23/20
39,161,Ohio,Van Wert County,3/23/20
39,163,Ohio,Vinton County,3/23/20
39,165,Ohio,Warren County,3/23/20
39,167,Ohio,Washington County,3/23/20
39,169,Ohio,Wayne County,3/23/20
39,171,Ohio,Williams County,3/23/20
39,173,Ohio,Wood County,3/23/20
39,175,Ohio,Wyandot County,3/23/20
40,1,Oklahoma,Adair County,
40,3,Oklahoma,Alfalfa County,
40,5,Oklahoma,Atoka County,
40,7,Oklahoma,Beaver County,
40,9,Oklahoma,Beckham County,
40,11,Oklahoma,Blaine County,
40,13,Oklahoma,Bryan County,
40,15,Oklahoma,Caddo County,
40,17,Oklahoma,Canadian County,3/28/20
40,19,Oklahoma,Carter County,
40,21,Oklahoma,Cherokee County,
40,23,Oklahoma,Choctaw County,
40,25,Oklahoma,Cimarron County,
40,27,Oklahoma,Cleveland County,3/25/20
40,29,Oklahoma,Coal County,
40,31,Oklahoma,Comanche County,
40,33,Oklahoma,Cotton County,
40,35,Oklahoma,Craig County,
40,37,Oklahoma,Creek County,
40,39,Oklahoma,Custer County,
40,41,Oklahoma,Delaware County,
40,43,Oklahoma,Dewey County,
40,45,Oklahoma,Ellis County,
40,47,Oklahoma,Garfield County,
40,49,Oklahoma,Garvin County,
40,51,Oklahoma,Grady County,
40,53,Oklahoma,Grant County,
40,55,Oklahoma,Greer County,
40,57,Oklahoma,Harmon County,
40,59,Oklahoma,Harper County,
40,61,Oklahoma,Haskell County,
40,63,Oklahoma,Hughes County,
40,65,Oklahoma,Jackson County,
40,67,Oklahoma,Jefferson County,
40,69,Oklahoma,Johnston County,
40,71,Oklahoma,Kay County,
40,73,Oklahoma,Kingfisher County,
40,75,Oklahoma,Kiowa County,
40,77,Oklahoma,Latimer County,
40,79,Oklahoma,Le Flore County,
40,81,Oklahoma,Lincoln County,
40,83,Oklahoma,Logan County,
40,85,Oklahoma,Love County,
40,87,Oklahoma,McClain County,
40,89,Oklahoma,McCurtain County,
40,91,Oklahoma,McIntosh County,
40,93,Oklahoma,Major County,
40,95,Oklahoma,Marshall County,
40,97,Oklahoma,Mayes County,
40,99,Oklahoma,Murray County,
40,101,Oklahoma,Muskogee County,
40,103,Oklahoma,Noble County,
40,105,Oklahoma,Nowata County,
40,107,Oklahoma,Okfuskee County,
40,109,Oklahoma,Oklahoma County,3/28/20
40,111,Oklahoma,Okmulgee County,
40,113,Oklahoma,Osage County,3/28/20
40,115,Oklahoma,Ottawa County,
40,117,Oklahoma,Pawnee County,
40,119,Oklahoma,Payne County,3/30/20
40,121,Oklahoma,Pittsburg County,
40,123,Oklahoma,Pontotoc County,
40,125,Oklahoma,Pottawatomie County,3/28/20
40,127,Oklahoma,Pushmataha County,
40,129,Oklahoma,Roger Mills County,
40,131,Oklahoma,Rogers County,3/28/20
40,133,Oklahoma,Seminole County,
40,135,Oklahoma,Sequoyah County,4/4/20
40,137,Oklahoma,Stephens County,
40,139,Oklahoma,Texas County,
40,141,Oklahoma,Tillman County,
40,143,Oklahoma,Tulsa County,3/28/20
40,145,Oklahoma,Wagoner County,3/28/20
40,147,Oklahoma,Washington County,
40,149,Oklahoma,Washita County,
40,151,Oklahoma,Woods County,
40,153,Oklahoma,Woodward County,
41,1,Oregon,Baker County,3/23/20
41,3,Oregon,Benton County,3/23/20
41,5,Oregon,Clackamas County,3/23/20
41,7,Oregon,Clatsop County,3/23/20
41,9,Oregon,Columbia County,3/23/20
41,11,Oregon,Coos County,3/23/20
41,13,Oregon,Crook County,3/23/20
41,15,Oregon,Curry County,3/23/20
41,17,Oregon,Deschutes County,3/23/20
41,19,Oregon,Douglas County,3/23/20
41,21,Oregon,Gilliam County,3/23/20
41,23,Oregon,Grant County,3/23/20
41,25,Oregon,Harney County,3/23/20
41,27,Oregon,Hood River County,3/23/20
41,29,Oregon,Jackson County,3/23/20
41,31,Oregon,Jefferson County,3/23/20
41,33,Oregon,Josephine County,3/23/20
41,35,Oregon,Klamath County,3/23/20
41,37,Oregon,Lake County,3/23/20
41,39,Oregon,Lane County,3/23/20
41,41,Oregon,Lincoln County,3/23/20
41,43,Oregon,Linn County,3/23/20
41,45,Oregon,Malheur County,3/23/20
41,47,Oregon,Marion County,3/23/20
41,49,Oregon,Morrow County,3/23/20
41,51,Oregon,Multnomah County,3/23/20
41,53,Oregon,Polk County,3/23/20
41,55,Oregon,Sherman County,3/23/20
41,57,Oregon,Tillamook County,3/23/20
41,59,Oregon,Umatilla County,3/23/20
41,61,Oregon,Union County,3/23/20
41,63,Oregon,Wallowa County,3/23/20
41,65,Oregon,Wasco County,3/23/20
41,67,Oregon,Washington County,3/23/20
41,69,Oregon,Wheeler County,3/23/20
41,71,Oregon,Yamhill County,3/23/20
42,1,Pennsylvania,Adams County,4/1/20
42,3,Pennsylvania,Allegheny County,3/23/20
42,5,Pennsylvania,Armstrong County,4/1/20
42,7,Pennsylvania,Beaver County,3/28/20
42,9,Pennsylvania,Bedford County,4/1/20
42,11,Pennsylvania,Berks County,3/27/20
42,13,Pennsylvania,Blair County,4/1/20
42,15,Pennsylvania,Bradford County,4/1/20
42,17,Pennsylvania,Bucks County,3/23/20
42,19,Pennsylvania,Butler County,3/27/20
42,21,Pennsylvania,Cambria County,4/1/20
42,23,Pennsylvania,Cameron County,4/1/20
42,25,Pennsylvania,Carbon County,4/1/20
42,27,Pennsylvania,Centre County,3/28/20
42,29,Pennsylvania,Chester County,3/23/20
42,31,Pennsylvania,Clarion County,4/1/20
42,33,Pennsylvania,Clearfield County,4/1/20
42,35,Pennsylvania,Clinton County,4/1/20
42,37,Pennsylvania,Columbia County,4/1/20
42,39,Pennsylvania,Crawford County,4/1/20
42,41,Pennsylvania,Cumberland County,4/1/20
42,43,Pennsylvania,Dauphin County,4/1/20
42,45,Pennsylvania,Delaware County,3/23/20
42,47,Pennsylvania,Elk County,4/1/20
42,49,Pennsylvania,Erie County,3/24/20
42,51,Pennsylvania,Fayette County,4/1/20
42,53,Pennsylvania,Forest County,4/1/20
42,55,Pennsylvania,Franklin County,4/1/20
42,57,Pennsylvania,Fulton County,4/1/20
42,59,Pennsylvania,Greene County,4/1/20
42,61,Pennsylvania,Huntingdon County,4/1/20
42,63,Pennsylvania,Indiana County,4/1/20
42,65,Pennsylvania,Jefferson County,4/1/20
42,67,Pennsylvania,Juniata County,4/1/20
42,69,Pennsylvania,Lackawanna County,3/27/20
42,71,Pennsylvania,Lancaster County,3/27/20
42,73,Pennsylvania,Lawrence County,4/1/20
42,75,Pennsylvania,Lebanon County,4/1/20
42,77,Pennsylvania,Lehigh County,3/25/20
42,79,Pennsylvania,Luzerne County,3/27/20
42,81,Pennsylvania,Lycoming County,4/1/20
42,83,Pennsylvania,McKean County,4/1/20
42,85,Pennsylvania,Mercer County,4/1/20
42,87,Pennsylvania,Mifflin County,4/1/20
42,89,Pennsylvania,Monroe County,3/23/20
42,91,Pennsylvania,Montgomery County,3/23/20
42,93,Pennsylvania,Montour County,4/1/20
42,95,Pennsylvania,Northampton County,3/25/20
42,97,Pennsylvania,Northumberland County,4/1/20
42,99,Pennsylvania,Perry County,4/1/20
42,101,Pennsylvania,Philadelphia County,3/23/20
42,103,Pennsylvania,Pike County,3/27/20
42,105,Pennsylvania,Potter County,4/1/20
42,107,Pennsylvania,Schuylkill County,4/1/20
42,109,Pennsylvania,Snyder County,4/1/20
42,111,Pennsylvania,Somerset County,4/1/20
42,113,Pennsylvania,Sullivan County,4/1/20
42,115,Pennsylvania,Susquehanna County,4/1/20
42,117,Pennsylvania,Tioga County,4/1/20
42,119,Pennsylvania,Union County,4/1/20
42,121,Pennsylvania,Venango County,4/1/20
42,123,Pennsylvania,Warren County,4/1/20
42,125,Pennsylvania,Washington County,3/28/20
42,127,Pennsylvania,Wayne County,3/27/20
42,129,Pennsylvania,Westmoreland County,3/27/20
42,131,Pennsylvania,Wyoming County,4/1/20
42,133,Pennsylvania,York County,3/27/20
44,1,Rhode Island,Bristol County,3/28/20
44,3,Rhode Island,Kent County,3/28/20
44,5,Rhode Island,Newport County,3/28/20
44,7,Rhode Island,Providence County,3/28/20
44,9,Rhode Island,Washington County,3/28/20
45,1,South Carolina,Abbeville County,4/7/20
45,3,South Carolina,Aiken County,4/7/20
45,5,South Carolina,Allendale County,4/7/20
45,7,South Carolina,Anderson County,4/7/20
45,9,South Carolina,Bamberg County,4/7/20
45,11,South Carolina,Barnwell County,4/7/20
45,13,South Carolina,Beaufort County,4/7/20
45,15,South Carolina,Berkeley County,3/26/20
45,17,South Carolina,Calhoun County,4/7/20
45,19,South Carolina,Charleston County,3/26/20
45,21,South Carolina,Cherokee County,4/7/20
45,23,South Carolina,Chester County,4/7/20
45,25,South Carolina,Chesterfield County,4/7/20
45,27,South Carolina,Clarendon County,4/7/20
45,29,South Carolina,Colleton County,4/7/20
45,31,South Carolina,Darlington County,4/7/20
45,33,South Carolina,Dillon County,4/7/20
45,35,South Carolina,Dorchester County,4/7/20
45,37,South Carolina,Edgefield County,4/7/20
45,39,South Carolina,Fairfield County,4/7/20
45,41,South Carolina,Florence County,4/7/20
45,43,South Carolina,Georgetown County,4/7/20
45,45,South Carolina,Greenville County,4/7/20
45,47,South Carolina,Greenwood County,4/7/20
45,49,South Carolina,Hampton County,4/7/20
45,51,South Carolina,Horry County,4/7/20
45,53,South Carolina,Jasper County,4/7/20
45,55,South Carolina,Kershaw County,4/7/20
45,57,South Carolina,Lancaster County,4/7/20
45,59,South Carolina,Laurens County,4/7/20
45,61,South Carolina,Lee County,4/7/20
45,63,South Carolina,Lexington County,3/29/20
45,65,South Carolina,McCormick County,4/7/20
45,67,South Carolina,Marion County,4/7/20
45,69,South Carolina,Marlboro County,4/7/20
45,71,South Carolina,Newberry County,4/7/20
45,73,South Carolina,Oconee County,4/7/20
45,75,South Carolina,Orangeburg County,4/7/20
45,77,South Carolina,Pickens County,4/7/20
45,79,South Carolina,Richland County,3/29/20
45,81,South Carolina,Saluda County,4/7/20
45,83,South Carolina,Spartanburg County,4/7/20
45,85,South Carolina,Sumter County,4/7/20
45,87,South Carolina,Union County,4/7/20
45,89,South Carolina,Williamsburg County,4/7/20
45,91,South Carolina,York County,4/7/20
46,3,South Dakota,Aurora County,
46,5,South Dakota,Beadle County,
46,7,South Dakota,Bennett County,
46,9,South Dakota,Bon Homme County,
46,11,South Dakota,Brookings County,
46,13,South Dakota,Brown County,
46,15,South Dakota,Brule County,
46,17,South Dakota,Buffalo County,
46,19,South Dakota,Butte County,
46,21,South Dakota,Campbell County,
46,23,South Dakota,Charles Mix County,
46,25,South Dakota,Clark County,
46,27,South Dakota,Clay County,
46,29,South Dakota,Codington County,
46,31,South Dakota,Corson County,
46,33,South Dakota,Custer County,
46,35,South Dakota,Davison County,
46,37,South Dakota,Day County,
46,39,South Dakota,Deuel County,
46,41,South Dakota,Dewey County,
46,43,South Dakota,Douglas County,
46,45,South Dakota,Edmunds County,
46,47,South Dakota,Fall River County,
46,49,South Dakota,Faulk County,
46,51,South Dakota,Grant County,
46,53,South Dakota,Gregory County,
46,55,South Dakota,Haakon County,
46,57,South Dakota,Hamlin County,
46,59,South Dakota,Hand County,
46,61,South Dakota,Hanson County,
46,63,South Dakota,Harding County,
46,65,South Dakota,Hughes County,
46,67,South Dakota,Hutchinson County,
46,69,South Dakota,Hyde County,
46,71,South Dakota,Jackson County,
46,73,South Dakota,Jerauld County,
46,75,South Dakota,Jones County,
46,77,South Dakota,Kingsbury County,
46,79,South Dakota,Lake County,
46,81,South Dakota,Lawrence County,
46,83,South Dakota,Lincoln County,
46,85,South Dakota,Lyman County,
46,87,South Dakota,McCook County,
46,89,South Dakota,McPherson County,
46,91,South Dakota,Marshall County,
46,93,South Dakota,Meade County,
46,95,South Dakota,Mellette County,
46,97,South Dakota,Miner County,
46,99,South Dakota,Minnehaha County,
46,101,South Dakota,Moody County,
46,102,South Dakota,Oglala Lakota County,
46,103,South Dakota,Pennington County,
46,105,South Dakota,Perkins County,
46,107,South Dakota,Potter County,
46,109,South Dakota,Roberts County,
46,111,South Dakota,Sanborn County,
46,115,South Dakota,Spink County,
46,117,South Dakota,Stanley County,
46,119,South Dakota,Sully County,
46,121,South Dakota,Todd County,
46,123,South Dakota,Tripp County,
46,125,South Dakota,Turner County,
46,127,South Dakota,Union County,
46,129,South Dakota,Walworth County,
46,135,South Dakota,Yankton County,
46,137,South Dakota,Ziebach County,
47,1,Tennessee,Anderson County,3/31/20
47,3,Tennessee,Bedford County,3/31/20
47,5,Tennessee,Benton County,3/31/20
47,7,Tennessee,Bledsoe County,3/31/20
47,9,Tennessee,Blount County,3/31/20
47,11,Tennessee,Bradley County,3/31/20
47,13,Tennessee,Campbell County,3/31/20
47,15,Tennessee,Cannon County,3/31/20
47,17,Tennessee,Carroll County,3/31/20
47,19,Tennessee,Carter County,3/31/20
47,21,Tennessee,Cheatham County,3/31/20
47,23,Tennessee,Chester County,3/31/20
47,25,Tennessee,Claiborne County,3/31/20
47,27,Tennessee,Clay County,3/31/20
47,29,Tennessee,Cocke County,3/31/20
47,31,Tennessee,Coffee County,3/31/20
47,33,Tennessee,Crockett County,3/31/20
47,35,Tennessee,Cumberland County,3/31/20
47,37,Tennessee,Davidson County,3/31/20
47,39,Tennessee,Decatur County,3/31/20
47,41,Tennessee,DeKalb County,3/31/20
47,43,Tennessee,Dickson County,3/31/20
47,45,Tennessee,Dyer County,3/31/20
47,47,Tennessee,Fayette County,3/31/20
47,49,Tennessee,Fentress County,3/31/20
47,51,Tennessee,Franklin County,3/31/20
47,53,Tennessee,Gibson County,3/31/20
47,55,Tennessee,Giles County,3/31/20
47,57,Tennessee,Grainger County,3/31/20
47,59,Tennessee,Greene County,3/31/20
47,61,Tennessee,Grundy County,3/31/20
47,63,Tennessee,Hamblen County,3/31/20
47,65,Tennessee,Hamilton County,3/31/20
47,67,Tennessee,Hancock County,3/31/20
47,69,Tennessee,Hardeman County,3/31/20
47,71,Tennessee,Hardin County,3/31/20
47,73,Tennessee,Hawkins County,3/31/20
47,75,Tennessee,Haywood County,3/31/20
47,77,Tennessee,Henderson County,3/31/20
47,79,Tennessee,Henry County,3/31/20
47,81,Tennessee,Hickman County,3/31/20
47,83,Tennessee,Houston County,3/31/20
47,85,Tennessee,Humphreys County,3/31/20
47,87,Tennessee,Jackson County,3/31/20
47,89,Tennessee,Jefferson County,3/31/20
47,91,Tennessee,Johnson County,3/31/20
47,93,Tennessee,Knox County,3/31/20
47,95,Tennessee,Lake County,3/31/20
47,97,Tennessee,Lauderdale County,3/31/20
47,99,Tennessee,Lawrence County,3/31/20
47,101,Tennessee,Lewis County,3/31/20
47,103,Tennessee,Lincoln County,3/31/20
47,105,Tennessee,Loudon County,3/31/20
47,107,Tennessee,McMinn County,3/31/20
47,109,Tennessee,McNairy County,3/31/20
47,111,Tennessee,Macon County,3/31/20
47,113,Tennessee,Madison County,3/31/20
47,115,Tennessee,Marion County,3/31/20
47,117,Tennessee,Marshall County,3/31/20
47,119,Tennessee,Maury County,3/31/20
47,121,Tennessee,Meigs County,3/31/20
47,123,Tennessee,Monroe County,3/31/20
47,125,Tennessee,Montgomery County,3/31/20
47,127,Tennessee,Moore County,3/31/20
47,129,Tennessee,Morgan County,3/31/20
47,131,Tennessee,Obion County,3/31/20
47,133,Tennessee,Overton County,3/31/20
47,135,Tennessee,Perry County,3/31/20
47,137,Tennessee,Pickett County,3/31/20
47,139,Tennessee,Polk County,3/31/20
47,141,Tennessee,Putnam County,3/31/20
47,143,Tennessee,Rhea County,3/31/20
47,145,Tennessee,Roane County,3/31/20
47,147,Tennessee,Robertson County,3/31/20
47,149,Tennessee,Rutherford County,3/31/20
47,151,Tennessee,Scott County,3/31/20
47,153,Tennessee,Sequatchie County,3/31/20
47,155,Tennessee,Sevier County,3/31/20
47,157,Tennessee,Shelby County,3/24/20
47,159,Tennessee,Smith County,3/31/20
47,161,Tennessee,Stewart County,3/31/20
47,163,Tennessee,Sullivan County,3/31/20
47,165,Tennessee,Sumner County,3/31/20
47,167,Tennessee,Tipton County,3/31/20
47,169,Tennessee,Trousdale County,3/31/20
47,171,Tennessee,Unicoi County,3/31/20
47,173,Tennessee,Union County,3/31/20
47,175,Tennessee,Van Buren County,3/31/20
47,177,Tennessee,Warren County,3/31/20
47,179,Tennessee,Washington County,3/31/20
47,181,Tennessee,Wayne County,3/31/20
47,183,Tennessee,Weakley County,3/31/20
47,185,Tennessee,White County,3/31/20
47,187,Tennessee,Williamson County,3/31/20
47,189,Tennessee,Wilson County,3/31/20
48,1,Texas,Anderson County,4/2/20
48,3,Texas,Andrews County,4/2/20
48,5,Texas,Angelina County,4/2/20
48,7,Texas,Aransas County,4/2/20
48,9,Texas,Archer County,4/2/20
48,11,Texas,Armstrong County,4/2/20
48,13,Texas,Atascosa County,4/2/20
48,15,Texas,Austin County,4/2/20
48,17,Texas,Bailey County,4/2/20
48,19,Texas,Bandera County,4/2/20
48,21,Texas,Bastrop County,4/2/20
48,23,Texas,Baylor County,4/2/20
48,25,Texas,Bee County,4/2/20
48,27,Texas,Bell County,3/23/20
48,29,Texas,Bexar County,3/24/20
48,31,Texas,Blanco County,4/2/20
48,33,Texas,Borden County,4/2/20
48,35,Texas,Bosque County,4/2/20
48,37,Texas,Bowie County,4/2/20
48,39,Texas,Brazoria County,3/26/20
48,41,Texas,Brazos County,4/2/20
48,43,Texas,Brewster County,4/2/20
48,45,Texas,Briscoe County,4/2/20
48,47,Texas,Brooks County,4/2/20
48,49,Texas,Brown County,4/2/20
48,51,Texas,Burleson County,4/2/20
48,53,Texas,Burnet County,4/2/20
48,55,Texas,Caldwell County,4/2/20
48,57,Texas,Calhoun County,4/2/20
48,59,Texas,Callahan County,4/2/20
48,61,Texas,Cameron County,3/25/20
48,63,Texas,Camp County,4/2/20
48,65,Texas,Carson County,4/2/20
48,67,Texas,Cass County,4/2/20
48,69,Texas,Castro County,4/2/20
48,71,Texas,Chambers County,3/24/20
48,73,Texas,Cherokee County,4/2/20
48,75,Texas,Childress County,4/2/20
48,77,Texas,Clay County,4/2/20
48,79,Texas,Cochran County,4/2/20
48,81,Texas,Coke County,4/2/20
48,83,Texas,Coleman County,4/2/20
48,85,Texas,Collin County,3/24/20
48,87,Texas,Collingsworth County,4/2/20
48,89,Texas,Colorado County,4/2/20
48,91,Texas,Comal County,4/2/20
48,93,Texas,Comanche County,4/2/20
48,95,Texas,Concho County,4/2/20
48,97,Texas,Cooke County,4/2/20
48,99,Texas,Coryell County,4/2/20
48,101,Texas,Cottle County,4/2/20
48,103,Texas,Crane County,4/2/20
48,105,Texas,Crockett County,4/2/20
48,107,Texas,Crosby County,4/2/20
48,109,Texas,Culberson County,4/2/20
48,111,Texas,Dallam County,4/2/20
48,113,Texas,Dallas County,3/23/20
48,115,Texas,Dawson County,4/2/20
48,117,Texas,Deaf Smith County,4/2/20
48,119,Texas,Delta County,4/2/20
48,121,Texas,Denton County,3/25/20
48,123,Texas,DeWitt County,4/2/20
48,125,Texas,Dickens County,4/2/20
48,127,Texas,Dimmit County,4/2/20
48,129,Texas,Donley County,4/2/20
48,131,Texas,Duval County,4/2/20
48,133,Texas,Eastland County,4/2/20
48,135,Texas,Ector County,4/2/20
48,137,Texas,Edwards County,4/2/20
48,139,Texas,Ellis County,3/25/20
48,141,Texas,El Paso County,3/24/20
48,143,Texas,Erath County,4/2/20
48,145,Texas,Falls County,4/2/20
48,147,Texas,Fannin County,4/2/20
48,149,Texas,Fayette County,4/2/20
48,151,Texas,Fisher County,4/2/20
48,153,Texas,Floyd County,4/2/20
48,155,Texas,Foard County,4/2/20
48,157,Texas,Fort Bend County,3/25/20
48,159,Texas,Franklin County,4/2/20
48,161,Texas,Freestone County,4/2/20
48,163,Texas,Frio County,4/2/20
48,165,Texas,Gaines County,4/2/20
48,167,Texas,Galveston County,3/24/20
48,169,Texas,Garza County,4/2/20
48,171,Texas,Gillespie County,4/2/20
48,173,Texas,Glasscock County,4/2/20
48,175,Texas,Goliad County,4/2/20
48,177,Texas,Gonzales County,4/2/20
48,179,Texas,Gray County,4/2/20
48,181,Texas,Grayson County,4/2/20
48,183,Texas,Gregg County,3/26/20
48,185,Texas,Grimes County,4/2/20
48,187,Texas,Guadalupe County,4/2/20
48,189,Texas,Hale County,4/2/20
48,191,Texas,Hall County,4/2/20
48,193,Texas,Hamilton County,4/2/20
48,195,Texas,Hansford County,4/2/20
48,197,Texas,Hardeman County,4/2/20
48,199,Texas,Hardin County,4/2/20
48,201,Texas,Harris County,3/24/20
48,203,Texas,Harrison County,4/2/20
48,205,Texas,Hartley County,4/2/20
48,207,Texas,Haskell County,4/2/20
48,209,Texas,Hays County,3/26/20
48,211,Texas,Hemphill County,4/2/20
48,213,Texas,Henderson County,4/2/20
48,215,Texas,Hidalgo County,3/26/20
48,217,Texas,Hill County,4/2/20
48,219,Texas,Hockley County,4/2/20
48,221,Texas,Hood County,4/2/20
48,223,Texas,Hopkins County,4/2/20
48,225,Texas,Houston County,4/2/20
48,227,Texas,Howard County,4/2/20
48,229,Texas,Hudspeth County,4/2/20
48,231,Texas,Hunt County,3/24/20
48,233,Texas,Hutchinson County,4/2/20
48,235,Texas,Irion County,4/2/20
48,237,Texas,Jack County,4/2/20
48,239,Texas,Jackson County,4/2/20
48,241,Texas,Jasper County,4/2/20
48,243,Texas,Jeff Davis County,4/2/20
48,245,Texas,Jefferson County,4/2/20
48,247,Texas,Jim Hogg County,4/2/20
48,249,Texas,Jim Wells County,4/2/20
48,251,Texas,Johnson County,4/2/20
48,253,Texas,Jones County,4/2/20
48,255,Texas,Karnes County,4/2/20
48,257,Texas,Kaufman County,3/25/20
48,259,Texas,Kendall County,4/2/20
48,261,Texas,Kenedy County,4/2/20
48,263,Texas,Kent County,4/2/20
48,265,Texas,Kerr County,4/2/20
48,267,Texas,Kimble County,4/2/20
48,269,Texas,King County,4/2/20
48,271,Texas,Kinney County,4/2/20
48,273,Texas,Kleberg County,4/2/20
48,275,Texas,Knox County,4/2/20
48,277,Texas,Lamar County,4/2/20
48,279,Texas,Lamb County,4/2/20
48,281,Texas,Lampasas County,4/2/20
48,283,Texas,La Salle County,4/2/20
48,285,Texas,Lavaca County,4/2/20
48,287,Texas,Lee County,4/2/20
48,289,Texas,Leon County,4/2/20
48,291,Texas,Liberty County,3/24/20
48,293,Texas,Limestone County,4/2/20
48,295,Texas,Lipscomb County,4/2/20
48,297,Texas,Live Oak County,4/2/20
48,299,Texas,Llano County,4/2/20
48,301,Texas,Loving County,4/2/20
48,303,Texas,Lubbock County,4/2/20
48,305,Texas,Lynn County,4/2/20
48,307,Texas,McCulloch County,4/2/20
48,309,Texas,McLennan County,3/23/20
48,311,Texas,McMullen County,4/2/20
48,313,Texas,Madison County,4/2/20
48,315,Texas,Marion County,4/2/20
48,317,Texas,Martin County,4/2/20
48,319,Texas,Mason County,4/2/20
48,321,Texas,Matagorda County,4/2/20
48,323,Texas,Maverick County,4/2/20
48,325,Texas,Medina County,4/2/20
48,327,Texas,Menard County,4/2/20
48,329,Texas,Midland County,4/2/20
48,331,Texas,Milam County,4/2/20
48,333,Texas,Mills County,4/2/20
48,335,Texas,Mitchell County,4/2/20
48,337,Texas,Montague County,4/2/20
48,339,Texas,Montgomery County,4/2/20
48,341,Texas,Moore County,4/2/20
48,343,Texas,Morris County,4/2/20
48,345,Texas,Motley County,4/2/20
